"","method","repetition","mu","nc","value"
"4325","single_louvain",83,50,19,0.411939920523876
"4326","single_louvain",84,50,16,0.399744612154088
"4327","single_louvain",85,50,19,0.441235667889915
"4328","single_louvain",86,50,18,0.395713732112554
"4329","single_louvain",87,50,15,0.380328597297854
"4330","single_louvain",88,50,16,0.38844265511982
"4331","single_louvain",89,50,19,0.418633556695527
"4332","single_louvain",90,50,18,0.407203655232547
"4333","single_louvain",91,50,20,0.468496847859968
"4334","single_louvain",92,50,18,0.432809344302292
"4335","single_louvain",93,50,17,0.405874243019052
"4336","single_louvain",94,50,19,0.433028100793736
"4337","single_louvain",95,50,19,0.415703247972708
"4338","single_louvain",96,50,18,0.39806015933684
"4339","single_louvain",97,50,19,0.427965940109494
"4340","single_louvain",98,50,15,0.363855660697648
"4341","single_louvain",99,50,17,0.400925943210102
"4342","single_louvain",100,50,14,0.347621326312177
"4343","cons_louvain",9,50,50,0.547209749963061
"4344","single_louvain",1,70,15,0.123083872284306
"4345","single_louvain",2,70,21,0.159713488489524
"4346","single_louvain",3,70,17,0.145886784935112
"4347","single_louvain",4,70,16,0.14392153377654
"4348","single_louvain",5,70,18,0.1408894853045
"4349","single_louvain",6,70,17,0.143486433694059
"4350","single_louvain",7,70,16,0.12373411143082
"4351","single_louvain",8,70,15,0.118562010785228
"4352","single_louvain",9,70,16,0.129289757847981
"4353","single_louvain",10,70,14,0.135401577128477
"4354","single_louvain",11,70,16,0.132279909878769
"4355","single_louvain",12,70,16,0.108098072131832
"4356","single_louvain",13,70,16,0.135530444983382
"4357","single_louvain",14,70,18,0.140665699864699
"4358","single_louvain",15,70,14,0.115555823096112
"4359","single_louvain",16,70,16,0.133521805455483
"4360","single_louvain",17,70,16,0.138769774481902
"4361","single_louvain",18,70,17,0.140889343572508
"4362","single_louvain",19,70,15,0.126484494006888
"4363","single_louvain",20,70,17,0.140983008061013
"4364","single_louvain",21,70,12,0.105912278759037
"4365","single_louvain",22,70,13,0.110918321155751
"4366","single_louvain",23,70,15,0.136931645164951
"4367","single_louvain",24,70,12,0.106244759990869
"4368","single_louvain",25,70,14,0.12558027510361
"4369","single_louvain",26,70,18,0.156710555604489
"4370","single_louvain",27,70,17,0.147732523693756
"4371","single_louvain",28,70,14,0.122340751162
"4372","single_louvain",29,70,17,0.134704347740573
"4373","single_louvain",30,70,17,0.151892103441797
"4374","single_louvain",31,70,15,0.121524019035536
"4375","single_louvain",32,70,13,0.114005477489309
"4376","single_louvain",33,70,17,0.136367830989886
"4377","single_louvain",34,70,15,0.119256747173421
"4378","single_louvain",35,70,18,0.148333017220736
"4379","single_louvain",36,70,15,0.136264133751849
"4380","single_louvain",37,70,16,0.143783971934371
"4381","single_louvain",38,70,18,0.150757516116389
"4382","single_louvain",39,70,14,0.11837952232882
"4383","single_louvain",40,70,19,0.155513943553429
"4384","single_louvain",41,70,15,0.112369887036606
"4385","single_louvain",42,70,18,0.151571449538559
"4386","single_louvain",43,70,17,0.151662270459489
"4387","single_louvain",44,70,19,0.159335067642584
"4388","single_louvain",45,70,18,0.156077465153264
"4389","single_louvain",46,70,16,0.132439082833702
"4390","single_louvain",47,70,19,0.160176548195999
"4391","single_louvain",48,70,15,0.127007897366125
"4392","single_louvain",49,70,15,0.117669210239271
"4393","single_louvain",50,70,14,0.115208976901044
"4394","single_louvain",51,70,17,0.15105510198611
"4395","single_louvain",52,70,18,0.153830113786357
"4396","single_louvain",53,70,17,0.139482795715877
"4397","single_louvain",54,70,15,0.1346741986944
"4398","single_louvain",55,70,19,0.160525100109073
"4399","single_louvain",56,70,18,0.159486296407268
"4400","single_louvain",57,70,15,0.137130258665033
"4401","single_louvain",58,70,13,0.107811111632884
"4402","single_louvain",59,70,18,0.144795216569099
"4403","single_louvain",60,70,18,0.14471525411833
"4404","single_louvain",61,70,14,0.115365660715883
"4405","single_louvain",62,70,18,0.157246343194993
"4406","single_louvain",63,70,18,0.147075599180714
"4407","single_louvain",64,70,17,0.145326945243269
"4408","single_louvain",65,70,18,0.153281586984492
"4409","single_louvain",66,70,18,0.151109657501763
"4410","single_louvain",67,70,18,0.131906505547005
"4411","single_louvain",68,70,16,0.128024405682997
"4412","single_louvain",69,70,19,0.155558444354608
"4413","single_louvain",70,70,17,0.137507067427509
"4414","single_louvain",71,70,18,0.1471315102043
"4415","single_louvain",72,70,14,0.119966816586653
"4416","single_louvain",73,70,17,0.142375078163297
"4417","single_louvain",74,70,16,0.136197352255199
"4418","single_louvain",75,70,19,0.158858078860112
"4419","single_louvain",76,70,20,0.166427428450841
"4420","single_louvain",77,70,20,0.170605773324102
"4421","single_louvain",78,70,17,0.156900462169056
"4422","single_louvain",79,70,17,0.140022247861125
"4423","single_louvain",80,70,14,0.110368743985509
"4424","single_louvain",81,70,20,0.162133507948928
"4425","single_louvain",82,70,18,0.147198866480258
"4426","single_louvain",83,70,17,0.139735277908626
"4427","single_louvain",84,70,14,0.117179284898763
"4428","single_louvain",85,70,18,0.145668318090124
"4429","single_louvain",86,70,16,0.136913017336606
"4430","single_louvain",87,70,16,0.140537841131198
"4431","single_louvain",88,70,17,0.128882480126711
"4432","single_louvain",89,70,18,0.143624383721068
"4433","single_louvain",90,70,20,0.147486263225329
"4434","single_louvain",91,70,14,0.126424060138831
"4435","single_louvain",92,70,14,0.130858759295151
"4436","single_louvain",93,70,19,0.148352134849642
"4437","single_louvain",94,70,17,0.146741981869163
"4438","single_louvain",95,70,16,0.144260537266694
"4439","single_louvain",96,70,16,0.141892309005791
"4440","single_louvain",97,70,16,0.142290085888994
"4441","single_louvain",98,70,16,0.138472642084674
"4442","single_louvain",99,70,17,0.144281633787046
"4443","single_louvain",100,70,13,0.112667195797245
"4444","cons_louvain",9,70,51,0.242241904303802
"4445","single_louvain",1,90,12,0.0776713620999372
"4446","single_louvain",2,90,16,0.100700410478832
"4447","single_louvain",3,90,13,0.0774897510765868
"4448","single_louvain",4,90,13,0.0798863911520417
"4449","single_louvain",5,90,15,0.103153701563254
"4450","single_louvain",6,90,16,0.100379676087139
"4451","single_louvain",7,90,15,0.0904143684499241
"4452","single_louvain",8,90,15,0.0858917585087586
"4453","single_louvain",9,90,16,0.0940845210287404
"4454","single_louvain",10,90,11,0.0745832627368041
"4455","single_louvain",11,90,11,0.0686582096856357
"4456","single_louvain",12,90,17,0.10501284023121
"4457","single_louvain",13,90,17,0.10317717725483
"4458","single_louvain",14,90,12,0.0669335349260451
"4459","single_louvain",15,90,15,0.0998988244899222
"4460","single_louvain",16,90,16,0.0990387459762962
"4461","single_louvain",17,90,12,0.0679517963437703
"4462","single_louvain",18,90,11,0.0687307467258421
"4463","single_louvain",19,90,11,0.0682523805797845
"4464","single_louvain",20,90,11,0.0746993668205093
"4465","single_louvain",21,90,12,0.0812081336676539
"4466","single_louvain",22,90,12,0.0721089823918613
"4467","single_louvain",23,90,16,0.100845291811118
"4468","single_louvain",24,90,15,0.094460154607205
"4469","single_louvain",25,90,15,0.0928371328365162
"4470","single_louvain",26,90,17,0.102108820512954
"4471","single_louvain",27,90,14,0.0899034242332586
"4472","single_louvain",28,90,14,0.0919228459365636
"4473","single_louvain",29,90,14,0.0830688086368233
"4474","single_louvain",30,90,16,0.092287937637373
"4475","single_louvain",31,90,14,0.0739223900432928
"4476","single_louvain",32,90,13,0.077591387005593
"4477","single_louvain",33,90,15,0.0898836217592156
"4478","single_louvain",34,90,15,0.0919340721214783
"4479","single_louvain",35,90,14,0.0729103127920766
"4480","single_louvain",36,90,15,0.0848712591808879
"4481","single_louvain",37,90,16,0.0958343561702069
"4482","single_louvain",38,90,18,0.103421570443253
"4483","single_louvain",39,90,16,0.0942872141880617
"4484","single_louvain",40,90,12,0.0681456382616911
"4485","single_louvain",41,90,12,0.0680356714416487
"4486","single_louvain",42,90,14,0.0962467260913628
"4487","single_louvain",43,90,13,0.0826202978066368
"4488","single_louvain",44,90,17,0.109161209632122
"4489","single_louvain",45,90,17,0.106314009466654
"4490","single_louvain",46,90,14,0.0904327811291591
"4491","single_louvain",47,90,16,0.106947340598376
"4492","single_louvain",48,90,14,0.0891194263685502
"4493","single_louvain",49,90,16,0.0960888201899732
"4494","single_louvain",50,90,15,0.095251620736606
"4495","single_louvain",51,90,13,0.0774942214556088
"4496","single_louvain",52,90,16,0.105066410690666
"4497","single_louvain",53,90,12,0.0776309781609241
"4498","single_louvain",54,90,11,0.0698937695030302
"4499","single_louvain",55,90,15,0.0954981464473108
"4500","single_louvain",56,90,15,0.0908537405888556
"4501","single_louvain",57,90,16,0.0978384342654556
"4502","single_louvain",58,90,15,0.0911106826358049
"4503","single_louvain",59,90,17,0.10267266252391
"4504","single_louvain",60,90,14,0.0886611981222246
"4505","single_louvain",61,90,13,0.0818921263475128
"4506","single_louvain",62,90,16,0.100755006197548
"4507","single_louvain",63,90,14,0.0882678625102959
"4508","single_louvain",64,90,14,0.0827192029903398
"4509","single_louvain",65,90,15,0.0966220523708009
"4510","single_louvain",66,90,11,0.0637745025893987
"4511","single_louvain",67,90,16,0.0843804192466563
"4512","single_louvain",68,90,13,0.0666124233907689
"4513","single_louvain",69,90,16,0.0994985207905829
"4514","single_louvain",70,90,16,0.0959067053749959
"4515","single_louvain",71,90,16,0.105111965911874
"4516","single_louvain",72,90,11,0.0657350767816416
"4517","single_louvain",73,90,16,0.100803534181731
"4518","single_louvain",74,90,15,0.0847731611821899
"4519","single_louvain",75,90,15,0.103151332077122
"4520","single_louvain",76,90,16,0.0924693672631912
"4521","single_louvain",77,90,15,0.0912891740812517
"4522","single_louvain",78,90,15,0.0939451166456459
"4523","single_louvain",79,90,15,0.0957076378263989
"4524","single_louvain",80,90,13,0.0779206041782695
"4525","single_louvain",81,90,12,0.0896547254503655
"4526","single_louvain",82,90,15,0.0886679689912868
"4527","single_louvain",83,90,11,0.0609587719739396
"4528","single_louvain",84,90,15,0.0897768330216367
"4529","single_louvain",85,90,14,0.0804980266940672
"4530","single_louvain",86,90,15,0.0915649588129309
"4531","single_louvain",87,90,16,0.0987846340495695
"4532","single_louvain",88,90,18,0.112825003210523
"4533","single_louvain",89,90,18,0.101701370333668
"4534","single_louvain",90,90,15,0.089715249637907
"4535","single_louvain",91,90,15,0.093184344803151
"4536","single_louvain",92,90,12,0.0689730945330062
"4537","single_louvain",93,90,18,0.114024342371113
"4538","single_louvain",94,90,12,0.0709812745675447
"4539","single_louvain",95,90,15,0.0872523858172377
"4540","single_louvain",96,90,16,0.0950274182834691
"4541","single_louvain",97,90,16,0.104113264659829
"4542","single_louvain",98,90,14,0.0877732647129798
"4543","single_louvain",99,90,15,0.0951477497995001
"4544","single_louvain",100,90,16,0.102543070382808
"4545","cons_louvain",9,90,60,0.240036496677984
"4546","single_louvain",1,10,34,0.977152893014226
"4547","single_louvain",2,10,33,0.978536382505043
"4548","single_louvain",3,10,34,0.980826000576339
"4549","single_louvain",4,10,34,0.978307252369632
"4550","single_louvain",5,10,33,0.978200662342456
"4551","single_louvain",6,10,34,0.982697901079836
"4552","single_louvain",7,10,34,0.980667902210619
"4553","single_louvain",8,10,34,0.980743684770947
"4554","single_louvain",9,10,33,0.979073048916132
"4555","single_louvain",10,10,34,0.984376413483685
"4556","single_louvain",11,10,34,0.975831025624569
"4557","single_louvain",12,10,32,0.971041868957927
"4558","single_louvain",13,10,33,0.977640555110135
"4559","single_louvain",14,10,33,0.976464252420536
"4560","single_louvain",15,10,33,0.976799514373802
"4561","single_louvain",16,10,34,0.983210472742852
"4562","single_louvain",17,10,34,0.983029537978425
"4563","single_louvain",18,10,35,0.986385422389437
"4564","single_louvain",19,10,34,0.981708245207514
"4565","single_louvain",20,10,34,0.979473161257992
"4566","single_louvain",21,10,35,0.986378107904269
"4567","single_louvain",22,10,34,0.983210472742852
"4568","single_louvain",23,10,33,0.973099561764021
"4569","single_louvain",24,10,34,0.984459316133751
"4570","single_louvain",25,10,31,0.967962040799877
"4571","single_louvain",26,10,34,0.977002436456316
"4572","single_louvain",27,10,33,0.978253081216922
"4573","single_louvain",28,10,35,0.986384652581262
"4574","single_louvain",29,10,33,0.973274027298132
"4575","single_louvain",30,10,33,0.975728497855266
"4576","single_louvain",31,10,34,0.983173029806177
"4577","single_louvain",32,10,34,0.980863448432679
"4578","single_louvain",33,10,35,0.982663742737264
"4579","single_louvain",34,10,33,0.975783482151829
"4580","single_louvain",35,10,35,0.986384652581262
"4581","single_louvain",36,10,34,0.982017726098561
"4582","single_louvain",37,10,34,0.977240028508365
"4583","single_louvain",38,10,34,0.981936568312641
"4584","single_louvain",39,10,33,0.977035856835843
"4585","single_louvain",40,10,33,0.972191964916279
"4586","single_louvain",41,10,33,0.975389191834675
"4587","single_louvain",42,10,31,0.965101501164889
"4588","single_louvain",43,10,34,0.978715485388893
"4589","single_louvain",44,10,34,0.980312226881997
"4590","single_louvain",45,10,34,0.981898426701316
"4591","single_louvain",46,10,35,0.986384652581262
"4592","single_louvain",47,10,34,0.977962535700312
"4593","single_louvain",48,10,34,0.978864514839403
"4594","single_louvain",49,10,32,0.973915494525496
"4595","single_louvain",50,10,34,0.982605342492949
"4596","single_louvain",51,10,35,0.988975819559475
"4597","single_louvain",52,10,35,0.986576064281899
"4598","single_louvain",53,10,30,0.957305092308098
"4599","single_louvain",54,10,32,0.972607751128313
"4600","single_louvain",55,10,31,0.958976537861172
"4601","single_louvain",56,10,35,0.983336511213376
"4602","single_louvain",57,10,34,0.982657310427882
"4603","single_louvain",58,10,31,0.967355926921407
"4604","single_louvain",59,10,36,0.990826141785923
"4605","single_louvain",60,10,35,0.981654612296012
"4606","single_louvain",61,10,33,0.973686324807892
"4607","single_louvain",62,10,34,0.98232951666294
"4608","single_louvain",63,10,34,0.978818634072708
"4609","single_louvain",64,10,34,0.980966780709871
"4610","single_louvain",65,10,34,0.97791003041141
"4611","single_louvain",66,10,34,0.980526024258097
"4612","single_louvain",67,10,34,0.980630406051382
"4613","single_louvain",68,10,34,0.980398021708222
"4614","single_louvain",69,10,33,0.975066284271914
"4615","single_louvain",70,10,34,0.983173029806177
"4616","single_louvain",71,10,33,0.977230419611943
"4617","single_louvain",72,10,34,0.983210472742852
"4618","single_louvain",73,10,34,0.981749056728952
"4619","single_louvain",74,10,35,0.987572159285977
"4620","single_louvain",75,10,35,0.986304086679984
"4621","single_louvain",76,10,34,0.976575315109546
"4622","single_louvain",77,10,35,0.986478781988631
"4623","single_louvain",78,10,34,0.982506921311254
"4624","single_louvain",79,10,34,0.981781371189414
"4625","single_louvain",80,10,35,0.98523517745358
"4626","single_louvain",81,10,33,0.97325819475985
"4627","single_louvain",82,10,35,0.986395264382135
"4628","single_louvain",83,10,34,0.982198406281727
